,address,balance,publicKey,username,delegate
3048,6338508696620308738S,2330005181559,09fcc88f4931f85b5a5cb9ea7484bd6cf135a96b0e791fbf8aa24d897f4ab0b3,,8909782982051000850S
3049,2864297953339225503S,2347118134261,2870c528a3dab1456abaa0e4f9eb94592881a92c6e2bc9cdbf79a1fe45e159a9,jamo,8909782982051000850S
3050,11169617642535134043S,2607896458977,b063ed7da97eff77cd5995078240d26dab4a1483e9dc2ef95a6e482a8c46d142,nomoredollar2,8909782982051000850S
3051,13184036139539914851S,2627221864469,8809e67d5af0653b34ced4a38f6561cd551632b12282db60fad787bd6d3a972c,,8909782982051000850S
3052,13586143590570589215S,2905612354496,2320f598c980ea402875fdca30d3722904096290c24bac9da26cde4f69f7622c,,8909782982051000850S
3053,17319638032784790343S,2922876415288,b1187608626c413e09bee79a9741d41551549a8febe924e24a9c252b82b36903,,8909782982051000850S
3054,14911719464670078191S,3049815493169,5b6206026b3197f2f0097a75d5112f76a0add924aaff33aa7bd51b79ced912a4,,8909782982051000850S
3055,16641174155953209058S,3285339027497,808af452edf20b2d5eb0847942bef6907a2241af0727c6e9c2c0861a385235ea,,8909782982051000850S
3056,10467419700136114797S,3360235162766,d5e49b508be7cfb6c889794375071e0c8288b13c323645ef4686e9495ca70f59,nyancat,8909782982051000850S
3057,17625226003528088508S,3522530580170,2f2bab9592f3acf2ed916adbd88ab9fd0653b168f4b2e200713af5711931d4b6,,8909782982051000850S
3058,3129853312420103608S,3561536368668,1a7c373b5dd2c37149eff61159735fb61af5e2fa5043bece9256f7d10eb70fe5,,8909782982051000850S
3059,11191061581942971248S,3910019037859,103c18127835fbef35fafc6d1247db5a12ab7e0fbcb1fc59e8ed6821d08a38df,qwerty,8909782982051000850S
3060,2954102530196216984S,4118390389701,1ad215c875204f1819f39117b13459dd6453921e06820eddebae5c37b5db4f58,ryanvdn,8909782982051000850S
3061,16129125800838469563S,4295718214273,480407d878e890adb52b9f7729f586ea266dcb771467325768033a6f3274d8d8,,8909782982051000850S
3062,18113470329236636101S,6085306966691,1672ef1d573589ae5eeeff543ec79481e5afe5feceb338285b5bab27d6d6154f,,8909782982051000850S
3063,14982205216512991131S,7624050014677,e3397390c3f6a2e4925944e3ffcf7ae469c6e3e8c71e529c3037c91605590452,,8909782982051000850S
3064,16604498262787286373S,9195047551025,912f0671c88bf187e6d495073d35994febb0c9978f650b026d7c5a3027b1f35e,,8909782982051000850S
3065,16751356875123318316S,9278733297058,20faca59d7e3d69bf557fc97659a2cb1619c89855d77774382b56d9306c953f3,iceman_voting,8909782982051000850S
3066,10749969907367660119S,9942863490482,53806b25384fe7647c2e8ab5dd8e9bc2f378288e9a5d96aea4a1fd26ae7609da,,8909782982051000850S
3067,8894347271842723832S,10017007956539,6effcd52e37011787735a72350635127076a2a2273de7c123b81153940852060,vancitycrypto,8909782982051000850S
3068,18091986069341856412S,10178734404718,959dab417485f363b41c9d73e867d007bd23e19bd30becd88a5b004a26fc4d2d,mavnezz_voting,8909782982051000850S
3069,15569777031855020681S,10189443572574,7b5531d09ef28acdfc450346c48efcfe008974e7a7f8e3f8df1ed9ff1c5e37ea,,8909782982051000850S
3070,10900225197752483684S,11574128478749,0cb8936894bc2e47aafd5c6ae510681f9a4a9e850a8250c8cc223cfaa7bd55fc,,8909782982051000850S
3071,5686868915809632438S,13149101098296,01fcbad0812335b1bf415caf4d92672981f969e0f3030afd8d23a7728a1fb12b,rexy_voting,8909782982051000850S
3072,13768450238722232517S,15110020802932,076c4cc242a1bbdc36dbed65901a7947dadfbfeca582035ffa1e6071bdffa8a0,,8909782982051000850S
3073,15073035977129307459S,16258022088295,9d1ad1cfaaf7382f1f6aa1d56589a954b6d614890109f3ce9cf7e6bc542af42d,seatripsvoting,8909782982051000850S
3074,2851445163152870095S,19200304284211,03f859208ffe570c6785b34ff5b6c6568ef9a13771db751e9d57a7a58158e3d0,,8909782982051000850S
3075,12249152476983107122S,24446597414152,0cb442e01dd16ba69ee2c8aa0f851ef4ccf5419f888f041b2193b3bfbb208012,,8909782982051000850S
3076,17571139477294864364S,28193272327887,1a127ad5af00eecf1d2ec0d2a0b4a0d5ba06ca48035142b8d86b779d228eb082,nomoredollar,8909782982051000850S
3102,9744874884987101133S,1,92d5c7f07d9284c173b516651062a7b5e9dd7f84685dfafce6a4f63235254769,,17544330370515019029S
3103,9887438195595040876S,44,643acd62d274df56e6dc32b23051a8547a09cc1075cc9757be9b58a1d0645060,,17544330370515019029S
3104,7297971477933706562S,58841,701da434096051e040b1db02ac16b3d9fd22fcd771af35dd1e740e797447761f,,17544330370515019029S
3105,15711406402839214856S,572467,c621a2f9aa4695f07067e0c56ed21b38138be597b5c646c57599227f3bb8872a,,17544330370515019029S
3106,10953564686527667055S,615600,df8fe3c66d019c47a821cc596a48e4e98c8a1aceeaf9134bacbe66feb17f159d,,17544330370515019029S
3107,4988149169855821684S,725935,2f4c16ace304c57e377f4237db8641dfa0a2a13720d0c6bb3e4c8f74a7438782,,17544330370515019029S
3108,12620151195112537741S,834584,4ed3e994f1854d657f48d8062aed5ba82c3521e98fec0901fe1ba515f5a09b16,,17544330370515019029S
3109,12156367862301220720S,1000000,78a0e37f68aa7be4da390c05fc63787c1c308547ca82e5fb56f57746af9a32e1,,17544330370515019029S
3110,3238290246441585690S,3380177,03c876e096f6e9599b78da4f8c45af7f64347eeb70b4d6aa15ae3f6809f37cd6,,17544330370515019029S
3111,3790603534897846018S,9000000,43760b096a7c3638334a05792205dad7c5d5ad13407b58fe89ba545c8154bbc6,,17544330370515019029S
3112,1135574568096642638S,9000000,72a315bf9fa4dba28735f2091d7a948ca66055293b682eb44370d5dc0dc2a3be,,17544330370515019029S
3113,8962295012088451124S,9000000,6b3a01cedf014f90019052e7937b7d7388a3f9eeaed21a187eb2651f81426120,,17544330370515019029S
3114,2513423852692383535S,9000000,e5b6ca2a5075ecd5bce3eb1a4560466cb43d5863ee7ebd615d933a913b1abe45,,17544330370515019029S
3115,1972056714851834373S,9000000,1c78513b6c5528e0b89737e279aff2f9d3c985df53bdf318ca9efd7d7943dee4,,17544330370515019029S
3116,17570317151539064419S,10000000,6cc7d2c5e86bbd5fa9b20239dc353c95f778ae3adc047915db14b4446320474e,,17544330370515019029S
3117,2991768003522288053S,11916990,aec2d4f8b26cb439e305d427cb46047e187f79291978769e6df63128e270ad09,,17544330370515019029S
3118,16707262150671206613S,13235991,fd66ca3a8941655a4bb1a62e181439ab1d10feb2caf34b0c0a916ebf3c33c13f,,17544330370515019029S
3119,14366983877604570021S,16618145,74945d1d113a2ab1caaa7997a8ca2d751625559d44a86771b308675219dceace,,17544330370515019029S
3120,749019249708209628S,24878424,497297c3d608ae17e7487a9a06839f59bab9e66dd3ab875b2bdc3acf5521ea42,,17544330370515019029S
3121,12812100347701755039S,27604764,ccd3928eff9f7394be0678ab4a81f6e639e8b6e9771d1197ef3b725b9ba104f8,,17544330370515019029S
3122,4871397904628122204S,38226704,5b0e14b5ea7fdf6edbd8caa2c37e0360b504722b2fe0e897494a6f7fa66b38e1,,17544330370515019029S
3123,8248662113692348963S,53992825,a2b477d20b7ed4f9653df68bc09a37e7f9704e98acb519eb1b56fbff81155118,,17544330370515019029S
3124,12258300962930751654S,56518418,5a41b25548f2389630163ea1082408df8aed6e57468b6a490f61ca3e9e3bf0e4,,17544330370515019029S
3125,71023383196146753S,66241872,2a495f5e290684cdd65b309046729849b587b3fe9d4d55d798ffc91df87ffb1e,,17544330370515019029S
3126,14702467036727372922S,71464412,15dc7ab7cbf2c3972496635b5dde745957afa9cac2d8f3d44b6ecbd55179152c,guinew2,17544330370515019029S
3127,2962189776005162488S,79374598,b9526cb0cf331faf6d43c224f00385b0da3b221053b7c6328152002e024d1cc9,,17544330370515019029S
3128,16074371901910759275S,85952747,f81a12f64aed8d79d8133d9823019e01429241b27da14aad2e4f1f85002dee75,,17544330370515019029S
3129,10064092388970814365S,87165796,28aef70253dbd1d6c6cf61de3f738e4f37a16b7b3d1cf60caea7bcfba4e36da5,,17544330370515019029S
3130,12614357324900414612S,97000000,3d8bb82d2dd787ca94aea2394f919e1bf5f703094b46b3ec5401de58fec8085b,,17544330370515019029S
3131,9275907613074538790S,99000000,69f2642b1b4f63f207594500c2fedf7687b8a2be8f83e252cc8d32f13799dca9,,17544330370515019029S
3132,13027394670025868549S,99542661,c8463232feefcc78dd1bd23dea9d5443604cec72b528ccdf9456b6f6e065f0d2,,17544330370515019029S
3133,61800475831569831S,108725937,a27f411cfeca86ff1ca9869eec3a12d38477b8fc18edd05af05d13f6a79fbcd4,pnwdrew,17544330370515019029S
3134,2233908704276513927S,117549300,60ef299409c0899e75099086904e7e2dce8a10e93a3fff5bb944e7c55ecf2a8d,,17544330370515019029S
3135,8586825088047268156S,135824246,c19f5d64da98cf843e357eab85726cfcb23f88fae30734a8b9138edbecf63ce7,,17544330370515019029S
3136,5964925067721950725S,144969906,73797a8f0b5daa07c19124eba2ce34d178e407b76a0bc78aa5b0c72003c71321,,17544330370515019029S
3137,3037529847360707052S,152298711,ac44526827d7488934c193a508c587235a550caf9f983640b8e0b2cc9338dafc,,17544330370515019029S
3138,10714390199288598539S,161186821,ef3489c6a16f142399d1a507b22001268c3eb65696636c3ef4dcc8c4a3da2398,,17544330370515019029S
3139,3631924791128351671S,172968334,ac1672fe2abb434d4996bfb87d2f559a638fd4b02944b4bf88baf7ed081a9271,,17544330370515019029S
3140,2249441536247217797S,173868960,0fba282c3653b5751df52b537fdfda06d361c7a179afaafb30486547d2e9eee8,theone,17544330370515019029S
3141,3136212156902193574S,185297388,e805405fd82caf078334118ddd8260f5a335909813feb33604ffab894c80dcdd,,17544330370515019029S
3142,5476868952712264143S,191429668,c01ecc1221126b9d12b7439ce7dd6f160cacce87da4f421009b682f9f6ddab97,shiftmobile,17544330370515019029S
3143,10787545250762816979S,205000000,b6401f9637166f97a0c58a013e88a2318e1c137e31ce492555609a660fef75b2,,17544330370515019029S
3144,15367855744897013750S,206051025,81201bc51e4bc2644a0b037abaad83948796d9367dc5f8ce052480bc8da358c4,,17544330370515019029S
3145,14169025190911348242S,319456935,8ac7c5b8a15e70dc90a55ba11a74a9765c2f728e1ffd895529d16282edd04cb9,,17544330370515019029S
3146,13004549190303394008S,342188148,7cde45c858af96749063b299d397e07e5aa938d9c8276b6da6aeb597e7357b3a,,17544330370515019029S
3147,6768441213154283335S,399000000,1b01c23992124fed73ed57d30ed7a0279c14c4ae0644a9ac7cbabe807762fadf,,17544330370515019029S
3148,11767102850961502877S,465661267,813cba8eff372597d98e73a8f3e5b6cb627c9ca5483ebdb2e472705602cf67df,neurosonic,17544330370515019029S
3149,16412148246374883503S,597314265,eec4ae647133025a4c411cbcc53906a96e50952d3fef885e7956ce0492f72113,,17544330370515019029S
3150,15377027693575950907S,659027891,d82302db7d597fba026c169c9cd133d87fd72b32ce2fcc5891ff559596a5907a,,17544330370515019029S
3151,10785018568872575553S,675235660,c0b0fe49823571f2cd2c568501891529cecfa1c9f412e2d896db16e1b9917277,,17544330370515019029S
3152,8066719458343654728S,686784454,f6be8630777efe70ac69f01df128d95e9c6ba7807e78c6cd5c49f4280294eb6f,shiftkarma,17544330370515019029S
3153,8064549799648106826S,687410232,8df5eb52dea81b2a0df35df15ed9e25427f6e6a145aedef8d3ab2eaf60aadbbf,,17544330370515019029S
3154,17403385413419279158S,799000000,a07a3e6efb1b10d1536256666f67d99444310053ffa43123aadd134d64f992a0,,17544330370515019029S
3155,1730804619294104703S,852284763,9f4c8fc3e09a1e431ddcf97390bbc5391f85f09efd19a92938fb8944923614e9,,17544330370515019029S
3156,17281689472665427274S,1201730004,6284666ee3d48481e6d7177ceda73a89d31add56ad99db2a9adba9518ec96b8e,,17544330370515019029S
3157,675233942278744977S,1606475182,8309f68659de10cd215d820db52aefdbbb2dd9f0acb219d9e462b245c899d15e,,17544330370515019029S
3158,552374453027688590S,1698000000,c8fcbe4ded3ed38d977c2343865d71a7a450ea61358c6feac4ce182d13f8ebdf,,17544330370515019029S
3159,17688865274499765764S,1872237617,b5becd54c1d7f547cb1349f0a52de8aa13818c6bcb1802950e5da01415539e9f,gr33ndrag0n,17544330370515019029S
3160,13427719778023804154S,2033146341,48bb59a40463a6a38f23138b6059f993f2e32f55b30b0e4f6358a43fd391b8c6,,17544330370515019029S
3161,10144909537938459289S,3254335010,841078eda030471c43a8ad8fd09c53a0a349e3b3ed57094c9f03bf9bf9880293,,17544330370515019029S
3162,9822747702030676910S,3293591169,6a435241b4dca69ddd64e2ab17bd5a44170fcc9919e4030e59ea83fd0a1a1362,,17544330370515019029S
3163,6865789547844440686S,3328622838,b1e559a2015b124bb2bf3a321fb68504ce7294ebfcf95c17581deb1b48be78b9,,17544330370515019029S
3164,3359101448749248715S,3832135475,1630938cf990359a55999400711e97c51c3aa4134f3a64f3276569f4218be0c2,,17544330370515019029S
3165,11955349693672965803S,3841080313,7f797a34b5e5dad96c8e702c716fc2e047e98f3124505fb67275d683b1bb77e1,,17544330370515019029S
3166,15772914505295099127S,4109854909,d6875ee767a21dca2d534e032b1a1f260dfd662c5a1110069a5553e94f45835e,,17544330370515019029S
3167,18034441249901247065S,4542340532,1b38bf213cbfbb7458ec1f3de69ea251f2853e0ac7440c3a0892b8b7ec0777bf,,17544330370515019029S
3168,16168685798364651460S,4662656744,f737253703fc13584bcfd56d176cf2e5eba60388d643faed144bba73fc00d1ad,starlord_voting,17544330370515019029S
3169,17214014197235025347S,4999619081,b50f10a9a17efa19e153a6c0dc31848b3bcf539e58561d973ade2f86216d3e6e,,17544330370515019029S
3170,16613104023261046418S,5008471615,1fce5cc1fa0190e5d2a87c7440e91c19ef8bff649816e4206d0c1e47504a62da,,17544330370515019029S
3171,11383390428861948883S,7154533449,1fbec6163f88a37ab0afab211e4ea39baa179bd74bcbe55a784519854d1231ce,,17544330370515019029S
3172,5468042836406799372S,7526399081,7c903891cc57f2c5b8d5c7959886fca8c79ca3633ee00ff304ead1de2992f0c4,,17544330370515019029S
3173,9449227620415936880S,9699000000,4863cb9d796a8a3afe98f4925bd78b2d03ce707faa5c9b44b062921057c72d08,,17544330370515019029S
3174,13544281668198256650S,9889000000,26cfdb3e2617224dd5121f88773e60ac0e739775b6dfe5245b40ef20f1bebc70,,17544330370515019029S
3175,8846362633606532585S,10344313250,381544642079318602651d108776581e3d44998154a7059238fe6f5879e61b45,,17544330370515019029S
3176,6580513949496795093S,10375629266,c14c6ed0af6f737c59ebd9b66712920031b6837547b0e818c1e1c926c02d4ed0,,17544330370515019029S
3177,14924303746750699013S,10382720078,c87ca04be64c44d698bde8de51ffa6ccb540abaadba688f751dbdbf9d9e6cd62,mrwhite,17544330370515019029S
3178,2135167307218581161S,10718214989,203812f86e3d75a165c98c0789e18b0dc262bb8479dd0d4954cff4cf8bfc4b44,sirius,17544330370515019029S
3179,17544330370515019029S,11229814733,4a11f50b847d2f75bbb95f97da3b0ce4542588919e6ce5250ee26475bd6151b9,trnp,17544330370515019029S
3180,14459847580135147575S,11400000000,6d30be8de7c0162d4ffa978524c7a50cf9f554afcfc96883ecb984c823df0103,ron,17544330370515019029S
3181,8642612272713533685S,11711691189,20bef0f43dee2291391c83d100fb77b886aa762e18e96c85663c754e96de5cbe,worldcoinpool,17544330370515019029S
3182,9097541256874379056S,11934243379,17eb7e4d68284a91991e2478dd9a29ce0086020a6af66546a7dcc5926089a712,,17544330370515019029S
3183,672358531766875431S,12642759952,15c36728940ec6ca21471d851b30cf27a35e62bd3d7f0e94a4dc94ee1d6eabd7,,17544330370515019029S
3184,17355564170321453343S,12899000000,0118783c7618fbdbcd7ac34e26c746f09983b1d2645d9bd2f4d994235978d5aa,,17544330370515019029S
3185,4708780514578907481S,14021571484,570ce6a70fae6c936ca12fb953c380a9bf2a0a62b4029bd8652f1c6bce1a6dcd,,17544330370515019029S
3186,15513644341121285813S,16367275799,61df5874c1fcab8af248c268d6eb02cec9654ddf81761b0f46f8751127c56da6,,17544330370515019029S
3187,12586116321731091673S,16900296967,03ac0551aeea935faa3d402529f875b714901c6ffb887c441e950078feea0ddc,neuthor,17544330370515019029S
3188,9724660561075926431S,18801102162,36f21e7a754d32d53c97321bbf5edcda4a042a49c040176cf235b0484aed4945,,17544330370515019029S
3189,10384570824096184799S,19698000000,c7175d1c62c54cab75633608568aa6989102e886a08ba490be64caf5c2607747,,17544330370515019029S
3190,4895669772553333916S,25917131770,6428bce901a1558ea4f7640ccd14949bf9acd3b07a44c28df7a993dccf3e2939,guinew,17544330370515019029S
3191,7381627403070452870S,26008805620,008ada11a6377f8435fd9b0542fad5cd313a5398306b67b7b48bf9fa1aed8703,,17544330370515019029S
3192,8758630224752443314S,26274395572,97a9a5f372a7f0339643b06abae5977ee85943d25853bb8d2edd94ddacdb8198,shiftraiderwallet,17544330370515019029S
3193,3518261553903478836S,29906000000,5be621f26a5a62d80af51f44720982149a5dc92b4bd0905448339e4869c999b9,,17544330370515019029S
3194,1313241735658261885S,30450996292,dd278f72c761359bed931aa46e55cfbc8de26189cc379b5b9680b23a4931225d,,17544330370515019029S
3195,4556063719854360813S,41512205978,58e1340dadd72a14a292dd6978102827674788042b0f6fd43e75bea009dc68b4,seatrips2,17544330370515019029S
3196,4018348727554152590S,43004905814,73b9a43597fc944a58c2e900478e0e83e7534b392e47be557914c9d1f28cc5ee,ampsicora_voting,17544330370515019029S
3197,11698019401148428133S,44264621267,7b19e816aa9572dde43a72095b2086d0aca8219d8e26de2338dc6cc756833ab2,,17544330370515019029S
3198,7204804685190637646S,45178605817,86d80164e64ab7a5d117bc0631e344793cd9997cd202737c0fc89a0902d66183,goldeneye,17544330370515019029S
3199,14737181497474236490S,45755225103,11fd8f6db8ffa31c6197b70e2eab5730932cb17060482e8e0d528dd7b1a90566,,17544330370515019029S
3200,10889429363512837339S,49579441296,8431c81651ca57222b2453a630904f846b4bd4bd7b4a602f468a2a611a23f49e,,17544330370515019029S
3201,9325998378347643411S,50590000000,834ce455b8996b0711048453cdbe9cc1f0c687bd06a16346fff1a2122a38e0c2,,17544330370515019029S
3202,6629046512399343440S,51577703268,25e432b605d9266d4112616d84babbb9b0b8fa11a320b52b0e3adf521bb4e881,mg_pool,17544330370515019029S
3203,18122207184714446037S,52215948865,1adb7ae5513571e912fbea2626902343cf089c49c172f51f2e8841e2e2c7a81f,kicken,17544330370515019029S
3204,13557770842015532053S,52708396271,0fb1f2b6f7eda86cc8a7b9902d513debf46f9d7b9c6f4aa9286f9c7c2be9696b,,17544330370515019029S
3205,2676281957185817911S,54698000000,72b933774a896e4caeac71217453bf1c2713b0fb8ec16a3c28b6ab1d8d2bb39f,,17544330370515019029S
3206,4472665823887844743S,54900000000,22aef826592c297cdbaf052e9e312eb6a77337fceeb2d01b276a5f6ba0da0104,,17544330370515019029S
3207,9936082237517901919S,55912377914,9b1acff956fc9bbb3ca2e79ae4adce79f4eb2673ed4e3722ea96bc4be6250cec,gregoro,17544330370515019029S
3208,17560208605739704239S,56530787654,b96c2be63ee82c3ccd6cc4e70840d17e2ba76b662ae49ebcee20c379a0f6f457,,17544330370515019029S
3209,10277200025943910098S,58910246286,1d5fd94b24a6e878e89b1ab7ecffb3274822d41415236b73361b4b069c644e19,,17544330370515019029S
3210,17004980394951475465S,61001007498,93f9f076c4da59ec936c3aae54bd639bbd50c5b7712a2f9b7d29d8e32e61b3f3,,17544330370515019029S
3211,5361437351188902449S,62171101084,893a0ea79b959068018f12d367b7fbdcf82785e40301612bd6a3798341a7e466,,17544330370515019029S
3212,8669078445048214261S,65018839311,c4a1669326ba992770b8b0b3687ed8506bf94a2d823ce2ca7aa64b69703f60e4,shiftminer,17544330370515019029S
3213,7970982857025266480S,68793509683,f432d73fdfbc9ec35bf80946ddbf18e23f7cd35463463849b9424458194ed94e,jan,17544330370515019029S
3214,5158610555425958649S,69792256395,2299b82065a51e2b0adfb4569e5c9bced28c51be4162dc43020230bcb5be9d4f,,17544330370515019029S
3215,1202102259685170158S,69944993792,32842c6e6fa4a960edb0cce49682a99338ac83d0b7f81beeaef1fa50024dc6a8,samuel_paulsun,17544330370515019029S
3216,7368589976215340556S,69990595509,0a26debce685952d71881a19418548f16b3839835548e92a67c0e5d6cb287e38,,17544330370515019029S
3217,585710018947350625S,71710561050,100a6c8045f66e44498fd6edd7acb058aedd555f49345c5c78a46765f10691a2,,17544330370515019029S
3218,5167961601919556070S,71963586792,db0500867f66d0372b836e1ae82c7de544635a881d70960b053f8a77c87bd34d,,17544330370515019029S
3219,8530534403643729860S,73296620550,97f8d80f294643037557117a889a7e5b86ad5320b840349e77911a6486216553,,17544330370515019029S
3220,15076212223081702255S,87141115799,664d6d77918f025380c66e615b171f1dd59f30f819252706afc7a613117700c7,,17544330370515019029S
3221,4209792614848044020S,87611898847,5e9a357664775246bb1af4f523c14033d8b2254db0b518a2a10b6b7ab34578de,,17544330370515019029S
3222,13231177725519229649S,89533829974,50cfe91bf10acef5548ba71e2cdf18d3afefdc2e18c4cd9287f3c539159740dc,,17544330370515019029S
3223,17370144303144262276S,94494067805,4a3bfd345d4819daad7a105b58ba843bb9cb402d2746d06729bc66b11528551e,,17544330370515019029S
3224,12258930505762169260S,94597000000,b6d569c8af423d58d69e54b69fa3a69e970f7d854e922050247788c68e800201,,17544330370515019029S
3225,16003135105010691030S,96756499609,283b699f6c4b6134cef72ed4d7eeac18d1fd86f5e8bce23b86fb711a5b0e6308,,17544330370515019029S
3226,13872856483260971032S,99899000000,14ca36aa29cbc3faf7d5dfb8171a009bad5b6a50c58c31e94480e568115c2533,,17544330370515019029S
3227,13779940845675035190S,100250167107,16b1841fb55e1948fcdfc8c7f5fba09dab3907dafff06c704a4ae159ee1aa008,,17544330370515019029S
